UUID;OBJEKTART;OBJEKTKLASSE_TLM;KUNSTBAUTE;NAME_UUID;NAME;STATUS;SPRACHCODE;NAMEN_TYP;NAMENGRUPPE_UUID;E;N;Z
{47AABE0E-CC0B-470F-8154-6E6B2D8A1B52};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{5557CB95-A2C4-43AF-B3BB-0327412F3D96};Chnorrabach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2756176;1143588;2369
{043489E5-FC7B-4218-A246-5CE2C6990F6E};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{C64983B6-071B-4049-A4A5-6EF9928B7F5D};Eienbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2689056;1184286;1494
{6B543C4B-7770-4EB7-A8CD-60711EDF7801};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{46C4FD92-06BE-4687-8E94-DD40E027FCA7};Staldehölzlibach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2665966;1228666;689
{38F83675-1BB6-46F0-8D55-F4BBFB306A25};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{92C6BB76-D86D-43AF-ACBA-31ED998EE548};Haselwasser;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2640910;1134989;1902
{36EC1608-D12D-4E97-A873-2BCEE0A24831};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{A732556F-675C-466D-B125-886D2A23F21B};Seewag;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2644002;1215983;577
{423706CC-50BE-4869-A82E-32C169FE9977};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{56ABE897-6E42-415A-A9D8-9376E9B07DB5};Chrüzbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2752104;1198295;1332
{79F285E0-7197-4116-8FAC-8A1F89C5997A};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{5DDC8C8E-B970-488E-A4DE-2121FC5B27D3};Aua dil Mer;offiziell;Rumantsch Grischun inkl. Lokalsprachen;Einfacher Name;;2726372;1190265;2127
{F05B262D-7D79-4BCE-B4E6-FF330514E6D5};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{C045EB15-EA7D-4747-B565-F9E3D87E49A9};Torrent de la Peule;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2573597;1081948;2118
{0BDE6395-A230-40AB-B329-6AF9E47B2C5D};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{4B5AF23D-2679-4C65-AD80-91546C120E23};Tüfenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2734273;1242987;802
{6BC798EB-1729-4CE2-A5D3-977B1D1E8CF8};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{4B5AF23D-2679-4C65-AD80-91546C120E23};Tüfenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2686028;1267332;489
{35444F59-DAFB-4D90-8C40-9DA1523839F2};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{4B5AF23D-2679-4C65-AD80-91546C120E23};Tüfenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2743448;1256158;648
{BFB23796-6A5C-454C-A23A-9E4605D1EC5A};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{4B5AF23D-2679-4C65-AD80-91546C120E23};Tüfenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2697766;1241909;446
{2B15FD75-6E34-44F3-88A0-EFEC8852E8A1};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{7295ADDA-3E0F-42FA-82C3-B8840EE6BC3A};Cascade du Giétro;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2593948;1094144;2385
{AE902C81-CAC6-468F-AA0C-B1982E30EF08};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{0E1C4D98-9B26-4C75-ADB4-E136C6A4594B};Lötschebach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2603881;1200370;547
{A91A8151-2C2E-49D8-9C67-0A219B625251};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{8E13AD69-66E1-4420-8733-B9CCE0B79484};Wissibach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2661923;1191467;551
{87B7F191-8CD0-41A7-8D97-6B6A23FFF820};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{8E13AD69-66E1-4420-8733-B9CCE0B79484};Wissibach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2618795;1185070;851
{C88FD662-45D4-4EAA-97A4-C473544AD1A9};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{F682D12F-C5A5-40C5-B513-28648CBA347E};Bösbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2615730;1180155;618
{DE1FA7D8-B4A8-40DA-B778-F3ED9CC7268D};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{E19DD4B6-5C2C-4EBC-9946-0A69C459AEF8};Ri di Prüsfà;offiziell;Italienisch inkl. Lokalsprachen;Einfacher Name;;2713974;1160311;1873
{7B424618-44F8-40B6-A231-8439F7B5713A};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{67BC6EB2-70AC-4C23-915D-8308E2EB8720};Schliefbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2607895;1260587;318
{5441F3E8-6B83-4A3A-A8E4-6A0A5CF492B8};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{629DC27B-4B74-46CB-8C9C-AE5E2F95CBEB};Vordersand Wasser;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2625969;1100787;1445
{2EDFAD53-F157-4540-A3BB-08AC0A1B5336};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{629DC27B-4B74-46CB-8C9C-AE5E2F95CBEB};Vordersand Wasser;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2625930;1101142;1443
{C8B442FE-3C83-4249-90FF-076FC9C0AFC9};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{629DC27B-4B74-46CB-8C9C-AE5E2F95CBEB};Vordersand Wasser;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2626098;1101128;1441
{1307D196-A82B-4D81-A286-DA30EBD9A153};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{1E43E27C-C145-442B-A34C-EE6B5A4451DA};Weigistbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2621545;1249108;595
{A8BE2275-3707-43FA-A595-8222489BED0B};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{7F5666DB-735C-4CF7-87C2-A138E01C72E4};Le Gobé;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2499105;1123211;396
{D79B5E54-F860-4DCB-B277-5860391DC21C};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{CD491306-E2E0-4193-952A-68DA8AA2E11B};Rein da Medel;offiziell;Rumantsch Grischun inkl. Lokalsprachen;Endonym;{6B1890A6-5034-4025-BA07-D03EE74E53CA};2707807;1166194;1449
{D79B5E54-F860-4DCB-B277-5860391DC21C};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{0E7BBC6F-FBE9-487A-BF6A-43B9501EA126};Reno di Medel;fremd;Italienisch inkl. Lokalsprachen;Exonym;{6B1890A6-5034-4025-BA07-D03EE74E53CA};2707807;1166194;1449
{30D391B3-A85D-44C8-9AC2-61B7294F1D92};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{8578D353-B71B-4F71-B271-A7E4C1F42AAB};Le Toleure;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2515154;1152686;629
{00BD6B76-2573-4275-8753-81EEE710B850};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{7E1ECD5F-DFB3-4E87-9C47-EEF50B14D031};Ruisseau de la Guigaz;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2577618;1169282;1094
{ABA9BBCF-FECA-40DF-9997-F66D3AC47C1E};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{6CA039CF-A55F-40AC-A6BC-E006CC55598E};Vieux Rhône;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2557904;1135493;373
{6E0995E1-7245-4516-BBE5-5C87C6F377E2};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{6CA039CF-A55F-40AC-A6BC-E006CC55598E};Vieux Rhône;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2557114;1136863;373
{9127318E-A60C-453F-9060-CC332BC02FBA};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{6CA039CF-A55F-40AC-A6BC-E006CC55598E};Vieux Rhône;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2556637;1138050;372
{9C1E629F-D245-4A3D-AA70-49982E95C0E6};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{94D7FD8F-D54C-4023-82CF-88EC40584BAA};Bellwalderi;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2654953;1143302;1743
{D3A26BF4-1461-4581-B636-2BE61643AF4C};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{4D7BFE0C-6052-43A3-A2C4-CE51A7E8F592};Valser Bach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2771623;1211566;1592
{468232B1-B74A-4D69-854D-B4B83EF55759};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{08F56424-38F3-4C42-830A-2A3B26894164};Bachtelenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2596086;1226578;451
{76F123F6-1E08-488E-A995-2D9A08A134A9};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{96EC1788-4879-429D-99AE-A25C45563A9C};Ri di Brünèsc;offiziell;Italienisch inkl. Lokalsprachen;Einfacher Name;;2692015;1138702;1392
{3EE8E447-DC22-40AD-9F8F-6685D52779BE};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{908DF636-3495-418C-AEDC-CCC17E33DF0C};Roggenhuserbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2644526;1247119;426
{D46FC45D-BDF5-4EF2-A370-CC78B9641FEE};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{E5209BAD-82E1-42A3-8DD6-3EE7BF07690E};Gaalingerbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2695500;1284135;409
{CB5DE427-E1BC-440A-BDFE-F46A16CDF782};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{2FC4841A-4A2E-49E9-B76A-F6609F3B4F60};Chrummenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2640186;1181897;1281
{E322794C-AA49-4FE5-AC25-B2BF98D798CC};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{64CB02BA-8CE0-46DD-B2C6-72F0E1A66676};Bisse de Tsa Crêta;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2601080;1116247;1705
{C869A135-47DD-478B-9257-354C7426BA74};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{D5F72E24-0A0C-4F0B-B60A-CB330E4FBF22};Ova Sparsa;offiziell;Rumantsch Grischun inkl. Lokalsprachen;Einfacher Name;;2800518;1176843;2167
{D39BF57A-8641-4091-828C-F6AB2EE007BF};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{F25533AC-05A9-4F38-92FB-42EF924BBC67};Stüsslingerbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2640157;1249246;470
{BE5ED341-DF07-41C1-B2CD-6C944B37448A};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{CFA0CB7C-3780-4C5D-AC97-86FE640682D1};Fruda;offiziell;Italienisch inkl. Lokalsprachen;Einfacher Name;;2712515;1149174;1293
{D434B054-C46C-441D-80A1-B9AD4EC922A0};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{916F4315-B09B-44E6-99A2-F772A7B73F12};Übelbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2723668;1200078;1568
{847D00B4-534C-4FD2-9099-3EB52BA3CC08};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{AEFE39B6-240F-4728-B0AA-339C7DE47019};Chlön;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2709680;1207800;1317
{D18706E4-D779-44EC-AB56-BEE488DF51B5};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{D966CEC4-2D8C-44ED-B302-F620D4AA95D6};Torrent des Châtelards;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2568183;1144693;1331
{4A1E5A4B-F686-43D9-B6F2-077A5FF9C56A};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{2A4E3D56-A496-4E0E-9D9E-DB0FCB5CA9A8};Riale del Teceta;offiziell;Italienisch inkl. Lokalsprachen;Einfacher Name;;2713761;1133672;1075
{3404DD5D-58B7-48B8-A4FF-09AF4D1621A8};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{9C72FF28-A5AB-4717-B838-8B79DBBD5079};Ritschlibach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2742609;1202564;1997
{F5E6BB29-054C-455C-BFCB-CD5FAA0317C1};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{4F368661-E6D6-4B3A-9575-7A42F45B9131};Chnüwegbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2703742;1223345;1004
{4FE2C27F-7931-4D9E-85EA-B064F7991BB2};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{7E116CC3-2AD3-47A8-8267-17313B119CF7};Brächerbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2717362;1200106;1424
{8C58949F-58A9-4904-BEAD-660FD7808C8F};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{79790082-BE8C-4246-A0EE-210E66DE23B6};Riale di Censo;offiziell;Italienisch inkl. Lokalsprachen;Einfacher Name;;2722586;1125957;804
{32DFD9A8-03F2-44E3-8EEF-799CE4603435};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{2A1F68F0-C8BB-417E-9923-DC23A194746B};Spirbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2659403;1203398;1152
{CD99A799-D9A3-4E7C-BA43-436CC0C6CF2D};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{4DB1601C-B5F8-49DF-8976-A3B8DC920A62};La Clozza;offiziell;Rumantsch Grischun inkl. Lokalsprachen;Einfacher Name;;2806103;1187884;2054
{80BCA971-EAAA-42A9-8344-6A502F87429C};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{E3C771B7-0A50-4619-BB5E-7E6112C9ECC4};L'Allaine;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2572990;1252783;416
{34564784-8B73-41F8-8C0E-897E72113C1F};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{D9279C49-2B09-409B-8A8B-7C6D82DDAD93};Merezebach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2665138;1148109;1556
{179CD9C0-8BD6-4D20-A1B7-70074D53EC53};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{D9279C49-2B09-409B-8A8B-7C6D82DDAD93};Merezebach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2666233;1145620;2088
{77780990-E57B-4D88-9617-EFE7B6EE2F6E};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{45C053EC-A87F-4F31-9A20-E8F5490AF7B5};Le Grand Torrent;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2604239;1111002;2137
{AF818D4A-8A50-4416-AE50-1FFE5A2B36E3};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{45C053EC-A87F-4F31-9A20-E8F5490AF7B5};Le Grand Torrent;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2608635;1103122;2243
{702D48EC-BB11-4302-91E8-3D76C2CFF50A};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{A2208390-217F-4870-A59F-CD154BD50576};Reuss-Kanal;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2670489;1218167;413
{806A91D8-96E4-4E29-B750-B6189180FD38};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{A9FC3DD4-7AA2-4EF6-883E-7E94FCAF3DC5};La Tine;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2584388;1119803;1249
{ACC12AE2-6CFF-47B4-9F04-0FB742299DED};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{74B7FBB3-5F02-43E9-AB86-5946ED7EA4EB};Gipsbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2668167;1260677;468
{37E55CAF-368B-4837-BEFA-D55CED03D1D3};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{484503A6-537A-4F3D-837D-CCF653994E6F};Durnand;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2571609;1101921;713
{4785DA95-CC5A-497E-BA49-6515886E4B8B};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{0047A5E9-894C-458C-82D8-C1BD98B74B5B};Rotenfluobach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2681479;1209499;1355
{B73ED3F5-6726-4B38-BC67-69FBDB0FADD2};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{BB165B43-5B24-4BDE-8187-A786C0E9CB15};Wolserbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2674924;1234609;432
{1BA430F1-241E-4B13-90E5-3D15F22C0011};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{DDB6622F-82AA-4F0B-9C34-AB15092A5EF9};Sefi-Litschena;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2632220;1153885;1392
{4D5F578A-4D6A-4B16-A718-11935B5C2E37};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{DDB6622F-82AA-4F0B-9C34-AB15092A5EF9};Sefi-Litschena;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2635328;1154946;901
{1445C2F1-B1DB-4381-84F1-3CF7B147A23F};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{DDB6622F-82AA-4F0B-9C34-AB15092A5EF9};Sefi-Litschena;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2635115;1154544;1034
{B77FC098-746D-4EB0-AE69-EC0620444657};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{5718EE1C-1E07-4492-A1F7-7CBF0F24D690};Tatz-Giesch-Suone;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2626821;1130877;1619
{6C1ACBE2-4080-4320-B82C-506A5A28DBAA};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{4064AB94-1D1D-4F29-9C77-6A52AAB1B0CD};Adont;offiziell;Rumantsch Grischun inkl. Lokalsprachen;Einfacher Name;;2761282;1163835;1716
{D95333BB-12A7-4992-AC6F-541A3E5FD7C8};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{4064AB94-1D1D-4F29-9C77-6A52AAB1B0CD};Adont;offiziell;Rumantsch Grischun inkl. Lokalsprachen;Einfacher Name;;2759171;1160968;2250
{22C68202-C1A9-4C78-916B-DA85BB462C81};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{4064AB94-1D1D-4F29-9C77-6A52AAB1B0CD};Adont;offiziell;Rumantsch Grischun inkl. Lokalsprachen;Einfacher Name;;2758264;1161161;2459
{4BDB1E98-4668-4D70-9AFE-27920CF9E78E};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{B2DB8E28-9E5C-4F5D-ABDF-F6B5F7F85C56};Walenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2763629;1212425;1893
{322F5C85-DF79-4B99-B5AF-7858473548D8};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{B2DB8E28-9E5C-4F5D-ABDF-F6B5F7F85C56};Walenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2704513;1243990;606
{2EC8580F-CDC6-4D92-A620-649C971DC224};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{B2DB8E28-9E5C-4F5D-ABDF-F6B5F7F85C56};Walenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2710096;1246880;656
{7905BBC0-F846-4F3F-8EDD-8212330F8829};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{B2DB8E28-9E5C-4F5D-ABDF-F6B5F7F85C56};Walenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2762799;1212494;1958
{76B1CCDA-E895-4DFB-BD3A-909D70F8B5E3};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{B2DB8E28-9E5C-4F5D-ABDF-F6B5F7F85C56};Walenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2764396;1211942;1726
{85E60FC7-7273-4670-997B-E22E25667306};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{B2DB8E28-9E5C-4F5D-ABDF-F6B5F7F85C56};Walenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2715460;1191675;1740
{BCBEEFAF-3E08-418D-AD18-FF5D092D1AF1};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{098B0F5D-8BDA-4C62-86B5-C0071D191F8F};Baletswilbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2585199;1180849;775
{8C887C31-14A5-4640-9128-4B3802FBC1C4};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{D990250D-9007-4777-A722-BBC763F8121C};Calancasca;offiziell;Italienisch inkl. Lokalsprachen;Einfacher Name;;2730555;1123947;438
{C4704005-BEC3-466C-8950-831B2CDA8CB4};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{D990250D-9007-4777-A722-BBC763F8121C};Calancasca;offiziell;Italienisch inkl. Lokalsprachen;Einfacher Name;;2729845;1137640;1081
{C5D92800-E960-4A60-9EA4-D9131996D991};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{A1B761CC-6D09-4FDF-A8DE-2AC95E7AA58C};Ribo;offiziell;Italienisch inkl. Lokalsprachen;Einfacher Name;;2686830;1120891;977
{7AB376CF-EF72-46A0-B5B2-CDAE5FE8C5A1};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{C085C29A-0D10-4B55-BC16-D403EB84A1ED};Zälgbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2597704;1151465;1261
{0147DC82-A9CA-445A-ACC7-910A0C6F75A7};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{0B6A1BB6-3643-4425-8977-046DB51ADF98};Bätrusbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2724828;1226220;1104
{F0250E53-03F1-4510-8BB1-8AC7BB695CB3};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{59099A1B-748C-417C-A3B5-DDEF34B7A19A};Ruisseau des Marais;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2554185;1163096;691
{8950EA5F-5CF1-49F3-BF28-6D81C9F95369};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{59099A1B-748C-417C-A3B5-DDEF34B7A19A};Ruisseau des Marais;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2500497;1113794;416
{667F8818-E134-42B4-9596-6D47BAF58140};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{B384E6D8-8318-406E-B294-1B31D9B66139};Fulbächli;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2587580;1181652;765
{DAE46AD7-38B8-4528-AFBF-3594188BE9B2};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{FDCEDB17-2DFD-453D-B91F-B637CCFA6F5D};Laggerwyssa;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2653603;1142403;1262
{F6A4196C-4BD8-4F57-98F9-46360E5DE5E4};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{FDCEDB17-2DFD-453D-B91F-B637CCFA6F5D};Laggerwyssa;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2653123;1139578;1176
{BFA2EE90-735A-4BCB-866A-D8ACB397DD67};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{CDC46F24-FEC1-4B81-B484-CACF656157F4};Gorezmettlenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2681536;1178690;1694
{5D748859-FC71-4823-97F0-149F68F83344};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{C3066209-A93E-44D0-9EBA-D2C7FA26C92A};Wisenwaldbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2731307;1246674;731
{0BACF32F-F433-4966-8C8F-9BA5E9F30819};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{DB37C25B-D3E2-49E5-BB86-9BC74D1F374E};Bisse de Meiche;offiziell;Franzoesisch inkl. Lokalsprachen;Einfacher Name;;2605823;1128858;1136
{5AF62575-6D69-4421-9963-6F16046C180B};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{F9935A89-DFFF-43E0-9FE4-8DD3DF816E17};Lauelibach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2713852;1217423;1109
{EBF95FB4-99AD-4BBE-A137-1A3EC222CD82};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{4C2BF643-78E5-47E9-9614-5418147772FC};Rohrbergeri;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2637917;1126556;1267
{A4CF50B4-0A25-457E-A128-4399679B450E};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{F3BFF838-CA78-4159-8DCA-59D22F6F9BBC};Minstigerbach;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2662050;1150392;1703
{A2E8983A-5719-4B41-9196-C1DC9A15CF67};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{CBD2C326-DE03-4C9C-961D-E37DC2E3783D};Ri Scudau;offiziell;Italienisch inkl. Lokalsprachen;Einfacher Name;;2694381;1139831;1386
{C25BB100-41B3-49D7-9291-821037791280};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{09383576-27D5-4218-99EA-9F4DC051A909};Dünnern;offiziell;Hochdeutsch inkl. Lokalsprachen;Einfacher Name;;2620297;1238116;464
{B7B37601-EED0-4331-8FDD-61A40061DAE3};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{08B2247F-0CAF-4875-960C-6B6331F6D39C};Bibere;offiziell;Hochdeutsch inkl. Lokalsprachen;Endonym;{DF06BBC9-1A16-4D49-AF2B-65FF4BBFA73C};2575499;1202374;429
